asset_id,current_los,method_1_cost,method_2_cost,method_3_cost,weight,SHAPE_Leng
1005582,7.1,1022,4088,17885,0.03,14.41180942
1005583,4.1,563.5,2254,9861.25,0.02,10.49271849
1005584,1.5,5958.8,23835.2,104279,0.16,45.66224669
1005585,5.7,1741.8,6967.2,30481.5,0.05,29.73300008
1005586,3.1,3348.2,13392.8,58593.5,0.09,36.39260604
1005587,5.8,681.3,2725.2,13626,0.02,13.51511375
1005588,6.7,6699.2,26796.8,117236,0.18,49.20387556
1005589,7,704.1,2816.4,12321.75,0.02,12.90271317
1005590,2,827.1,3308.4,14474.25,0.02,13.55328394
1005591,3.5,1248.4,4993.6,21847,0.03,11.23340289
1005592,3.8,2655.6,10622.4,46473,0.07,29.95691796
1005593,3.2,133.7,534.8,2339.75,0.003606733,5.246073283
1005594,5.5,1780.5,7122,31158.75,0.05,16.88440485
1005595,4.7,1759.2,7036.8,30786,0.05,28.8487741
1005596,6.2,768.6,3074.4,13450.5,0.02,12.36751682
1005597,4.7,8104.3,32417.2,141825.25,0.22,45.08725098
1005598,5.7,5638.8,22555.2,98679,0.15,45.00021369
1005599,7.4,801.8,3207.2,14031.5,0.02,12.70229453
1005600,6,910.2,3640.8,15928.5,0.02,13.50991391
1005601,3.9,980.4,3921.6,17157,0.03,10.83100003
1005602,8.6,3542.6,14170.4,61995.5,0.1,38.39636164
1005603,3.6,4092.825,16371.3,81856.5,0.15,48.36790421
1005604,5.7,3788.8,15155.2,66304,0.1,31.87162994
1005605,6.1,3802.1,15208.4,66536.75,0.1,38.2648763
1005606,7.5,1041,4164,18217.5,0.03,12.99680901
1005607,5.5,954.4,3817.6,16702,0.03,13.84726416
1005608,7.5,861.7,3446.8,15079.75,0.02,13.15531959
1005609,2.4,2168.2,8672.8,37943.5,0.06,26.76577238
1005610,3.5,1664.925,6659.7,33298.5,0.06,21.87751949
1005611,2.1,529.1,2116.4,9259.25,0.01,10.3470711
1005612,7.9,297.7,1190.8,5209.75,0.01,7.693
1005613,9.1,423.4,1693.6,7409.5,0.01,7.889129109
1005614,5.6,3445.35,13781.4,68907,0.13,43.60388077
1005615,4.7,535.1,2140.4,9364.25,0.01,11.13370486
1005616,4.6,529.1,2116.4,9259.25,0.01,8.69052999
1005617,6.2,6093.6,24374.4,106638,0.17,98.35583466
1005618,5.6,1486.7,5946.8,26017.25,0.04,17.80769586
1005619,5.7,2844.3,11377.2,49775.25,0.08,43.75709054
1005620,6.4,6359.3,25437.2,111287.75,0.17,48.55453287
1005621,7.6,7699.2,30796.8,134736,0.21,49.49487559
1005622,6.1,524.3,2097.2,9175.25,0.01,10.26030915
1005623,2.8,1052.025,4208.1,21040.5,0.04,16.92832749
1005624,4.3,2085.1,8340.4,36489.25,0.06,25.80855836
1005625,4.8,1253.1,5012.4,21929.25,0.03,18.38620974
1005626,8.1,2009.9,8039.6,35173.25,0.05,30.17668927
1005627,7.9,1215.1,4860.4,30377.5,0.07,30.7363
1005628,1.5,6702.7,26810.8,117297.25,0.18,44.84834581
1005629,5.493498085,920.2,3680.8,16103.5,0.03,13.22235828
1005630,3.6,2292.2,9168.8,40113.5,0.06,33.84110085
1005631,5.3,2937.6,11750.4,51408,0.08,33.31165646
1005632,5.3,3729.7,14918.8,65269.75,0.1,40.38704222
1005633,1.6,4551.7,18206.8,79654.75,0.12,46.47014279
1005634,2.2,3878.2,15512.8,67868.5,0.11,47.34841166
1005635,4.1,448.875,1795.5,8977.5,0.02,11.00010233
1005636,6.8,731.3,2925.2,12797.75,0.02,12.16720783
1005637,4.8,919.1,3676.4,16084.25,0.03,13.58159342
1005638,6.6,6812.5,27250,119218.75,0.19,48.48231359
1005639,6.2,705.5,2822,12346.25,0.02,11.9181315
1005640,7.2,2033.3,8133.2,35582.75,0.06,18.27927474
1005641,7.3,6300.9,25203.6,110265.75,0.17,49.82190685
1005642,4,897.2,3588.8,15701,0.02,13.91651226
1005643,3.6,4241.475,16965.9,84829.5,0.15,49.73715384
1005644,3.7,756.7,3026.8,13242.25,0.02,13.43170235
1005645,3.7,615.1,2460.4,10764.25,0.02,12.47109504
1005646,6,868.3,3473.2,15195.25,0.02,13.14428588
1005647,4.5,423.75,1695,8475,0.02,10.81403085
1005648,4.8,1291.7,5166.8,22604.75,0.04,22.94957368
1005649,7,497.3,1989.2,8702.75,0.01,10.05557409
1005650,1.4,599.8,2399.2,10496.5,0.02,11.09147128
1005651,6.8,864.5,3458,15128.75,0.02,13.24338128
1005652,8.3,1678.1,6712.4,29366.75,0.05,20.05960948
1005653,8.3,530.3,2121.2,9280.25,0.01,10.32300781
1005654,6.8,825.225,3300.9,16504.5,0.03,24.4871389
1005655,5.6,687.3,2749.2,12027.75,0.02,10.97348153
1005656,3.1,2442.8,9771.2,42749,0.07,28.14290423
1005657,5.3,619.2,2476.8,10836,0.02,11.12289371
1005658,3.7,620.3,2481.2,10855.25,0.02,11.0677136
1005659,5.2,566,2264,9905,0.02,10.84191995
1005660,7.2,937.5,3750,16406.25,0.03,20.85522086
1005661,3.7,458.2,1832.8,8018.5,0.01,9.557491764
1005662,4,8362.1,33448.4,146336.75,0.23,49.37185647
1005663,5.8,899.9,3599.6,15748.25,0.02,13.43415013
1005664,7.7,5923.9,23695.6,103668.25,0.16,62.98270137
1005665,7.9,936.5,3746,16388.75,0.03,14.66479377
1005666,3.5,629.9,2519.6,11023.25,0.02,8.557799366
1005667,7.6,6043.8,24175.2,105766.5,0.17,45.2615001
1005668,7.5,701.4,2805.6,12274.5,0.02,12.89250217
1005669,3,2175.5,8702,38071.25,0.06,29.81955863
1005670,6,6140.9,24563.6,107465.75,0.17,47.46552297
1005671,6.1,856.5,3426,14988.75,0.02,10.26040928
1005672,4.5,337.1,1348.4,5899.25,0.01,8.24857415
1005673,8.3,4231.4,16925.6,74049.5,0.12,44.67324979
1005674,4.2,3067.3,12269.2,53677.75,0.08,24.0453305
1005675,7.2,4315.6,17262.4,75523,0.12,42.57741163
1005676,5.2,705.9,2823.6,12353.25,0.02,11.92213149
1005677,3.5,863,3452,15102.5,0.02,13.26033073
1005678,4.5,2049.6,8198.4,40992,0.07,37.37533833
1005679,8.6,744.3,2977.2,13025.25,0.02,12.32010507
1005680,5.4,6257,25028,109497.5,0.17,47.50272585
1005681,6.5,2709.1,10836.4,47409.25,0.07,30.79547393
1005682,5.9,551,2204,9642.5,0.02,10.81530183
1005683,5.9,4379.3,17517.2,76637.75,0.12,46.43266961
1005684,2.3,2463.5,9854,43111.25,0.07,29.10316241
1005685,3.4,2929.7,11718.8,51269.75,0.08,40.25860005
1005686,4.3,8496.5,33986,148688.75,0.23,43.23171814
1005687,7.6,1747.1,6988.4,30574.25,0.05,20.33950954
1005688,6.8,1620.9,6483.6,28365.75,0.04,23.09821839
1005689,3.7,561.5,2246,9826.25,0.02,10.60275256
1005690,8.1,891,3564,15592.5,0.02,13.36373952
1005691,3.2,259.7,1038.8,4544.75,0.01,7.764796088
1005692,6.4,3224.9,12899.6,56435.75,0.09,36.03003984
1005693,6.2,537.1,2148.4,9399.25,0.01,10.3940139
1005694,3,4169.6,16678.4,72968,0.11,38.49872479
1005695,2.4,1816.1,7264.4,31781.75,0.05,26.3778
1005696,1.6,4934.7,19738.8,86357.25,0.13,49.90490354
1005697,8.3,1217.5,4870,21306.25,0.03,12.51116989
1005698,3.9,2760.9,11043.6,48315.75,0.08,35.75494883
1005699,5.1,712.5,2850,12468.75,0.02,9.490984712
1005700,5.7,1164.3,4657.2,20375.25,0.03,15.57868595
1005701,4.6,799,3196,13982.5,0.02,12.60269439
1005702,5.9,685.6,2742.4,11998,0.02,12.1270293
1005703,6.1,7194.8,28779.2,125909,0.2,49.02258627
1005704,3.9,4783.3,19133.2,83707.75,0.13,33.87176638
1005705,4,4292.3,17169.2,75115.25,0.12,46.40777163
1005706,5.7,3288.6,13154.4,57550.5,0.09,29.75550904
1005707,7,2602.3,10409.2,45540.25,0.07,40.16650351
1005708,7.2,610.8,2443.2,10689,0.02,11.13870855
1005709,3.5,3864.975,15459.9,77299.5,0.14,42.99716042
1005710,4.8,271.7,1086.8,4754.75,0.01,7.566729656
1005711,3.9,769.7,3078.8,13469.75,0.02,12.43080581
1005712,4.5,434.4,1737.6,8688,0.02,10.96460467
1005713,2.7,708.9,2835.6,12405.75,0.02,12.08260024
1005714,4.8,866.4,3465.6,15162,0.02,13.41036486
1005715,8,985.5,3942,17246.25,0.03,12.51877341
1005716,4.3,884.7,3538.8,15482.25,0.02,13.52024247
1005717,4.8,3114.9,12459.6,54510.75,0.09,36.57683054
1005718,3.5,1777.9,7111.6,31113.25,0.05,19.52680815
1005719,3.2,4119,16476,72082.5,0.11,47.71448806
1005720,4.1,6566.3,26265.2,114910.25,0.18,46.24093501
1005721,1.6,3533.3,14133.2,61832.75,0.1,36.42257996
1005722,7.6,2044.3,8177.2,35775.25,0.06,23.0023231
1005723,3.6,6177,24708,108097.5,0.17,49.56023198
1005724,5.8,841.5,3366,14726.25,0.02,12.98090248
1005725,4.4,2143.2,8572.8,37506,0.06,37.55315381
1005726,9.1,524.5,2098,9178.75,0.01,10.26167526
1005727,7.1,1949.2,7796.8,34111,0.05,28.73670662
1005728,3.2,807.2,3228.8,14126,0.02,12.42333324
1005729,4.2,2507.1,10028.4,43874.25,0.07,36.14651685
1005730,1.5,6393.1,25572.4,111879.25,0.17,45.32594632
1005731,9.4,694.5,2778,12153.75,0.02,12.00431107
1005732,5.9,720.4,2881.6,12607,0.02,14.00752761
1005733,5.3,5013.6,20054.4,87738,0.14,41.25130188
1005734,6.3,6019,24076,105332.5,0.16,44.4632172
1005735,5.7,4331.3,17325.2,75797.75,0.12,38.1122
1005736,5.5,395.7,1582.8,6924.75,0.01,8.596154633
1005737,5.6,7148.1,28592.4,125091.75,0.2,49.32741425
1005738,3.1,669.2,2676.8,11711,0.02,11.58994599
1005739,8.1,1917,7668,33547.5,0.05,28.17282262
1005740,6,2203.2,8812.8,38556,0.06,34.72013734
1005741,6.8,7691.4,30765.6,134599.5,0.21,49.21699539
1005742,5.9,1363.3,5453.2,23857.75,0.04,10.79330549
1005743,4,3498,13992,61215,0.1,34.26544921
1005744,4.6,585.8,2343.2,14645,0.03,13.913175
1005745,8.6,357.7,1430.8,6259.75,0.01,8.125104965
1005746,4.6,2918.5,11674,51073.75,0.08,32.62715683
1005747,7,710.5,2842,12433.75,0.02,7.748901032
1005748,4.6,902.2,3608.8,15788.5,0.02,13.49560166
1005749,5.4,545.2,2180.8,9541,0.01,9.262109838
1005750,5.6,723.3,2893.2,12657.75,0.02,12.02767722
1005751,3.8,552.5,2210,9668.75,0.02,10.52985297
1005752,3.8,1878.4,7513.6,32872,0.05,15.53789005
1005753,6,282.2,1128.8,4938.5,0.01,9.069513076
1005754,5.3,509.6,2038.4,8918,0.01,10.10690002
1005755,5.6,3166.3,12665.2,55410.25,0.09,24.51261632
1005756,4.8,762.7,3050.8,13347.25,0.02,12.47100013
1005757,5.9,1576.1,6304.4,27581.75,0.04,25.87784157
1005758,7.2,637.6,2550.4,11158,0.02,10.45867143
1005759,6.9,493.1,1972.4,8629.25,0.01,8.64709984
1005760,5.7,1231.7,4926.8,21554.75,0.03,12.87160396
1005761,5.9,813.2,3252.8,14231,0.02,12.74233888
1005762,2.9,814.9,3259.6,14260.75,0.02,12.19073034
1005763,2,2604.1,10416.4,45571.75,0.07,37.70170003
1005764,6,5757.2,23028.8,100751,0.16,46.15921358
1005765,3.5,4506.15,18024.6,90123,0.16,49.20320058
1005766,5.8,700.9,2803.6,12265.75,0.02,13.00160701
1005767,5.5,509.5,2038,8916.25,0.01,10.10840139
1005768,4.4,794.1,3176.4,13896.75,0.02,12.94084197
1005769,2.1,2129.95,8519.8,53248.75,0.12,47.71177625
1005770,3.5,1526.5,6106,26713.75,0.04,25.0119253
1005771,4.9,1740,6960,30450,0.05,28.77625224
1005772,5.1,415.8,1663.2,7276.5,0.01,9.477925611
1005773,3.7,916.7,3666.8,16042.25,0.03,15.27723836
1005774,7.8,544.1,2176.4,9521.75,0.01,10.499712
1005775,8.1,891.3,3565.2,15597.75,0.02,13.38871824
1005776,5.581099637,881.9,3527.6,15433.25,0.02,13.28856552
1005777,5.9,1845.75,7383,46143.75,0.1,49.68504467
1005778,3.8,2228.6,8914.4,39000.5,0.06,16.38387581
1005779,8.6,992.5,3970,17368.75,0.03,14.1137
1005780,7.5,5726.5,22906,100213.75,0.16,97.39245098
1005781,4.4,777,3108,13597.5,0.02,12.52448912
1005782,7,518.6,2074.4,9075.5,0.01,11.84366955
1005783,2.4,598.2,2392.8,10468.5,0.02,11.01450075
1005784,2,1931.8,7727.2,33806.5,0.05,26.42969715
1005785,8.8,1442.5,5770,25243.75,0.04,23.06247688
1005786,8.6,888.6,3554.4,15550.5,0.02,13.39826353
1005787,2.2,460.7,1842.8,8062.25,0.01,10.66910548
1005788,5.9,1663.8,6655.2,29116.5,0.05,28.89253398
1005789,3.9,4006.8,16027.2,70119,0.11,32.02035309
1005790,3.5,3863.7,15454.8,77274,0.14,42.75551189
1005791,7.6,686.25,2745,13725,0.03,13.48869171
1005792,6,4450.8,17803.2,77889,0.12,49.79011465
1005793,4.7,722.5,2890,12643.75,0.02,13.54498005
1005794,1.6,4902.2,19608.8,85788.5,0.13,49.29010347
1005795,4.2,1416.6,5666.4,24790.5,0.04,17.25471855
1005796,2.7,943.4,3773.6,16509.5,0.03,13.77436096
1005797,4.5,282.2,1128.8,4938.5,0.01,7.709448901
1005798,4.5,2482.3,9929.2,43440.25,0.07,17.44463178
1005799,3.5,1493.6,5974.4,26138,0.04,19.14331094
1005800,3.1,2791.3,11165.2,48847.75,0.08,31.45849518
1005801,3.9,1756.2,7024.8,30733.5,0.05,16.12323965
1005802,3.5,4116.525,16466.1,82330.5,0.15,44.36026503
1005803,5.7,1702.3,6809.2,29790.25,0.05,24.50730294
1005804,6.6,711.6,2846.4,12453,0.02,12.80679438
1005805,3.4,2968,11872,51940,0.08,43.09010895
1005806,8.1,831.8,3327.2,14556.5,0.02,12.96216095
1005807,5.2,2900.2,11600.8,50753.5,0.08,36.16051945
1005808,7.1,738,2952,12915,0.02,12.5868087
1005809,9.1,134406.1,537624.4,2352106.75,3.67,650.8852069
1005810,6.6,795.9,3183.6,13928.25,0.02,14.65191331
1005811,6.3,831.8,3327.2,14556.5,0.02,13.99699977
1005812,4.8,1060.4,4241.6,18557,0.03,19.35054178
1005813,1.8,1047.8,4191.2,18336.5,0.03,15.19080101
1005814,6.3,4421.2,17684.8,77371,0.12,37.18727538
1005815,4,1777,7108,31097.5,0.05,24.93920446
1005816,5.532176781,2831.9,11327.6,49558.25,0.08,34.39649962
1005817,4.8,2060.6,8242.4,36060.5,0.06,26.0518559
1005818,4.5,1854,7416,32445,0.05,25.28921999
1005819,6.2,1582,6328,27685,0.04,22.38842821
1005820,5.9,1982.4,7929.6,34692,0.05,26.15758906
1005821,5.8,1125.9,4503.6,19703.25,0.03,16.99034628
1005822,6.2,1176.6,4706.4,20590.5,0.03,21.3545094
1005823,7,26716,106864,467530,0.73,259.8829772
1005824,6.3,7783.1,31132.4,136204.25,0.21,99.95646442
1005825,5.2,2329.9,9319.6,40773.25,0.06,128.598017
1005826,5.8,965.6,3862.4,16898,0.03,23.07502251
1005827,6.7,2211.7,8846.8,38704.75,0.06,39.98788883
1005828,3.8,1706.5,6826,29863.75,0.05,21.87681662
1005829,4.9,2341.6,9366.4,40978,0.06,32.03747262
1005830,5.5,2565.9,10263.6,44903.25,0.07,36.90811346
1005831,6.2,1801.3,7205.2,31522.75,0.05,25.21869224
1005832,7,2581.8,10327.2,45181.5,0.07,49.75627934
1005833,4.8,188321,753284,3295617.5,5.15,860.2564808
1005834,5.1,6548.8,26195.2,114604,0.18,71.33268733
1005835,6.4,2007.5,8030,35131.25,0.05,24.17104641
1005836,5.6,15489.3,61957.2,271062.75,0.42,230.78644
1005837,5.2,1736.5,6946,30388.75,0.05,31.90476532
1005838,5.638158423,8542.4,34169.6,149492,0.23,53.16216454
1005839,6.4,14579.8,58319.2,255146.5,0.4,190.8325044
1005840,6.1,70855.9,283423.6,1239978.25,1.94,532.1937935
1005841,6.7,5375.8,21503.2,94076.5,0.15,54.58501902
1005842,4.5,9126.3,36505.2,159710.25,0.25,94.41212082
1005843,5.5,3324.5,13298,58178.75,0.09,64.52607344
1005844,3.9,3377,13508,59097.5,0.09,43.98351277
1005845,7.5,168512.5,674050,2948968.75,4.61,1799.843164
1005846,5,2352.8,9411.2,41174,0.06,33.25392229
1005847,6.7,6552.7,26210.8,114672.25,0.18,72.50069549
1005848,7.4,421.5,1686,7376.25,0.01,9.121243851
1005849,4.3,849.2,3396.8,14861,0.02,21.46779579
1005850,6.1,2572,10288,45010,0.07,36.82472819
1005851,5.9,6547.5,26190,114581.25,0.18,82.36505994
1005852,6.1,24078.1,96312.4,421366.75,0.65,321.6178123
1005853,5,1104.2,4416.8,19323.5,0.03,19.31595169
1005854,6,18024.8,72099.2,315434,0.49,221.5427213
1005855,5.71322552,15892.8,63571.2,278124,0.43,168.3125201
1005856,5.529078347,293,1172,5127.5,0.01,184.3294414
1005857,6.2,2358.3,9433.2,41270.25,0.06,31.9123887
1005858,4.4,888,3552,15540,0.02,15.14862275
1005859,7,5154.525,20618.1,103090.5,0.19,94.00348003
1005860,5.589317279,3989.3,15957.2,69812.75,0.11,473.623763
1005861,7.4,3801.1,15204.4,66519.25,0.1,55.72956172
1005862,5.5,85464.5,341858,1495628.75,2.34,617.7260834
1005863,5.7,4094.1,16376.4,71646.75,0.11,53.49461947
1005864,6.8,5752.7,23010.8,100672.25,0.16,41.53848054
1005865,5.8,48859.5,195438,855041.25,1.34,425.0015415
1005866,6.2,660.4,2641.6,11557,0.02,40.90171439
1005867,3.9,7427.4,29709.6,129979.5,0.2,124.1445726
1005868,6.6,5565.9,22263.6,97403.25,0.15,81.07405919
1005869,5,4163.2,16652.8,72856,0.11,57.32287228
1005870,6.6,1739.7,6958.8,30444.75,0.05,25.14825334
1005871,5.2,12698.4,50793.6,222222,0.35,172.0502451
1005872,8.4,4614.6,18458.4,80755.5,0.13,56.29482782
1005873,5.4,5651.4,22605.6,98899.5,0.15,98.33664545
1005874,6.8,10661.4,42645.6,186574.5,0.29,117.5859158
1005875,4.2,3056.1,12224.4,53481.75,0.08,46.20671222
1005876,5.4,46765,187060,818387.5,1.28,439.667376
1005877,5.516354785,1711.8,6847.2,29956.5,0.05,21.00423017
1005878,3.9,5296.1,21184.4,92681.75,0.14,43.05857431
1005879,6,180167.2,720668.8,3152926,4.93,1498.139519
1005880,4.4,1739.6,6958.4,30443,0.05,23.88091099
1005881,5.3,2285.4,9141.6,39994.5,0.06,33.23963365
1005882,6.6,9913.3,39653.2,173482.75,0.27,119.4041402
1005883,5.8,12374.7,49498.8,216557.25,0.34,101.0953472
1005884,6.8,1364.3,5457.2,23875.25,0.04,21.9647194
1005885,5.7,6613,26452,115727.5,0.18,53.54619472
1005886,7.5,17715.2,70860.8,310016,0.48,625.3813322
1005887,6.2,38313.5,153254,670486.25,1.05,463.0140901
1005888,6.8,6011.5,24046,105201.25,0.16,77.93569545
1005889,7.5,4285.3,17141.2,74992.75,0.12,55.20189609
1005890,6.5,11020.5,44082,192858.75,0.3,94.43196705
1005891,2.4,9909.4,39637.6,173414.5,0.27,129.9987125
1005892,6.8,10836.2,43344.8,189633.5,0.3,30.56286446
1005893,3.3,1928.4,7713.6,33747,0.05,21.84275883
1005894,3.7,42813.1,171252.4,749229.25,1.17,522.553261
1005895,7.7,58065.2,232260.8,1016141,1.59,604.7162719
1005896,7.4,5992.6,23970.4,104870.5,0.16,76.99445891
1005897,5.616552001,8111.7,32446.8,141954.75,0.22,41.87553557
1005898,6.9,370.6,1482.4,6485.5,0.01,6.31829961
1005899,5.5,66727.6,266910.4,1167733,1.82,574.4088694
1005900,7.2,1450.2,5800.8,25378.5,0.04,20.87084588
1005901,6.8,401.2,1604.8,7021,0.01,10.6012015
1005902,7,3689,14756,64557.5,0.1,49.24247978
1005903,5.3,6704.1,26816.4,117321.75,0.18,110.4282323
1005904,5.6,5897.4,23589.6,103204.5,0.16,41.36600024
1005905,6.2,1125.7,4502.8,19699.75,0.03,24.39598351
1005906,5.2,850.1,3400.4,14876.75,0.02,19.86794896
1005907,6.6,912.8,3651.2,15974,0.02,17.42210212
1005908,5.8,39680.9,158723.6,694415.75,1.08,531.0021011
1005909,5.1,1465.6,5862.4,36640,0.08,41.63710976
1005910,6.9,898.7,3594.8,15727.25,0.02,9.895429103
1005911,6.8,11287.5,45150,225750,0.41,97.1901
1005912,7.6,5705.475,22821.9,114109.5,0.21,65.47629566
1005913,6,861.9,3447.6,15083.25,0.02,12.48507591
1005914,6.4,7924.8,31699.2,138684,0.22,87.56475912
1005915,5.4,19610.7,78442.8,343187.25,0.54,222.8051493
1005916,6.2,426.525,1706.1,8530.5,0.02,7.471692315
1005917,7.6,11344.6,45378.4,198530.5,0.31,192.2183394
1005918,6.3,8672.4,34689.6,151767,0.24,63.23275541
1005919,5.1,207.85,831.4,5196.25,0.01,7.687580452
1005920,4,8948.6,35794.4,156600.5,0.24,137.0325189
1005921,6.2,83114.5,332458,1454503.75,2.27,530.2012993
1005922,7.8,55748.4,222993.6,975597,1.52,646.8848423
1005923,5.583605558,11167,44668,195422.5,0.31,134.6185026
1005924,5.4,3202.2,12808.8,56038.5,0.09,39.686395
1005925,5.569364647,8635.7,34542.8,151124.75,0.24,102.7518468
1005926,7.1,3781,15124,66167.5,0.1,53.18071626
1005927,5.3,925.9,3703.6,16203.25,0.03,13.68230822
1005928,6.1,9980,39920,174650,0.27,169.1124482
1005929,7,14964.6,59858.4,261880.5,0.41,158.9604472
1005930,7.9,18752.2,75008.8,328163.5,0.51,225.0407181
1005931,5.6,4148.8,16595.2,72604,0.11,29.60224473
1005932,7.6,88432.7,353730.8,1547572.25,2.42,1047.815427
1005933,6.1,57058.5,228234,998523.75,1.56,476.12928
1005934,4.6,8072.2,32288.8,141263.5,0.22,86.32119288
1005935,6.1,8523.9,34095.6,170478,0.31,158.0448678
1005936,4.3,644,2576,11270,0.02,11.48267986
1005937,4.2,5529.9,22119.6,96773.25,0.15,131.6234077
1005938,7.5,18213.4,72853.6,318734.5,0.5,121.8672406
1005939,7.8,13856.4,55425.6,242487,0.38,229.9268214
1005940,7.8,9317.3,37269.2,163052.75,0.25,116.5419844
1005941,4.8,5986.3,23945.2,104760.25,0.16,65.6848252
1005942,5.7,9882.3,39529.2,172940.25,0.27,96.95313084
1005943,6.2,8479.2,33916.8,148386,0.23,81.37959038
1005944,6.4,17751.6,71006.4,310653,0.49,237.7027437
1005945,5.1,5439.6,21758.4,95193,0.15,66.57975601
1005946,5.6,2351.7,9406.8,41154.75,0.06,38.08330332
1005947,6.3,7848.7,31394.8,137352.25,0.21,121.4337198
1005948,4.4,4873.5,19494,85286.25,0.13,69.23450498
1005949,7.3,53651.4,214605.6,938899.5,1.47,639.8057002
1005950,4.7,2476.9,9907.6,43345.75,0.07,16.08349582
1005951,5.8,13427.5,53710,234981.25,0.37,193.8285528
1005952,7.8,12632.6,50530.4,221070.5,0.35,194.0999773
1005953,7.4,4748.2,18992.8,83093.5,0.13,87.43882594
1005954,6.3,5449.725,21798.9,108994.5,0.2,83.829743
1005955,4.9,1660.2,6640.8,29053.5,0.05,24.43377241
1005956,6.6,1835.4,7341.6,32119.5,0.05,24.4156605
1005957,7.5,876.9,3507.6,15345.75,0.02,16.4712582
1005958,7.1,51844.9,207379.6,907285.75,1.42,557.9425471
1005959,4.5,21786.45,87145.8,435729,0.79,201.1859819
1005960,7.1,2621.2,10484.8,45871,0.07,31.67469132
1005961,6.8,865.6,3462.4,15148,0.02,13.40813184
1005962,4.7,4238.6,16954.4,74175.5,0.12,58.89542826
1005963,6.2,5597.7,22390.8,97959.75,0.15,72.19977607
1005964,5.2,8804.4,35217.6,154077,0.24,86.29314134
1005965,6.1,16134.4,64537.6,282352,0.44,162.1569524
1005966,5.59649312,495,1980,8662.5,0.01,343.8965935
1005967,4.1,3781.1,15124.4,66169.25,0.1,71.69363147
1005968,6.4,2594.3,10377.2,45400.25,0.07,24.24022306
1005969,5.5,10101.1,40404.4,176769.25,0.28,163.1057628
1005970,6.4,6765,27060,118387.5,0.18,58.72123429
1005971,5.2,3298.4,13193.6,57722,0.09,35.91011139
1005972,2.7,1379.2,5516.8,24136,0.04,20.27410195
1005973,6.1,1904.1,7616.4,33321.75,0.05,21.03174692
1005974,5.8,59045,236180,1033287.5,1.61,417.1327357
1005975,7,829.7,3318.8,14519.75,0.02,19.92095108
1005976,6.4,6535.8,26143.2,114376.5,0.18,48.08274532
1005977,8.1,4395,17580,76912.5,0.12,47.20468714
1005978,3.7,4128.7,16514.8,72252.25,0.11,32.5463206
1005979,2,4160.9,16643.6,72815.75,0.11,45.37101045
1005980,7.8,8081,32324,141417.5,0.22,49.64822841
1005981,7.4,19785.4,79141.6,346244.5,0.54,459.7184111
1005982,6.5,5466.5,21866,95663.75,0.15,148.3039782
1005983,6.4,2746.6,10986.4,48065.5,0.08,31.83680869
1005984,6.4,1130.5,4522,19783.75,0.03,18.68968682
1005985,5.8,147502.4,590009.6,2581292,4.03,892.7728614
1005986,7.8,8445.8,33783.2,147801.5,0.23,118.8922035
1005987,8.1,633.9,2535.6,11093.25,0.02,10.42150849
1005988,7.8,9630.7,38522.8,168537.25,0.26,77.58779017
1005989,4.6,16357.575,65430.3,327151.5,0.6,149.5689071
1005990,6.2,2547.9,10191.6,44588.25,0.07,44.56965923
1005991,7,63709.8,254839.2,1114921.5,1.74,405.5298698
1005992,6.9,9906.3,39625.2,173360.25,0.27,75.24222109
1005993,6.1,497.1,1988.4,9942,0.02,8.857450674
1005994,5.4,14284.9,57139.6,249985.75,0.39,220.2720041
1005995,1.8,4553,18212,79677.5,0.12,60.15471851
1005996,5.7,5323.6,21294.4,93163,0.15,42.53541108
1005997,7.7,1742.1,6968.4,30486.75,0.05,26.79559429
1005998,8,11136.4,44545.6,194887,0.3,184.6620013
1005999,5.8,11261.2,45044.8,197071,0.31,139.9060167
1006000,2.2,6219.9,24879.6,108848.25,0.17,74.93345648
1006001,5.4,1875,7500,32812.5,0.05,28.17333105
1006002,5.1,5044.3,20177.2,88275.25,0.14,69.25236151
1006003,5.1,11504.4,46017.6,201327,0.31,109.5276303
1006004,5.853346689,39085.5,156342,683996.25,1.07,408.5665493
1006005,6.3,61729.5,246918,1080266.25,1.69,493.4590134
1006006,4.6,5892.6,23570.4,103120.5,0.16,63.82117135
1006007,7,11697.7,46790.8,204709.75,0.32,137.7284347
1006008,5.8,463.1,1852.4,8104.25,0.01,9.525402875
1006009,5,1339.7,5358.8,23444.75,0.04,16.49541628
1006010,2.2,21852.5,87410,382418.75,0.6,221.6942518
